# Time-averaged data for fix 3
# TimeStep c_mom[1] c_mom[2] c_mom[3] v_vx_com v_vy_com v_vz_com
19000 9.99201e-15 8.88178e-15 -1.24345e-14 9.66136e-20 8.58788e-20 -1.2023e-19
20000 7.99361e-15 -3.33067e-15 -1.19904e-14 7.72909e-20 -3.22045e-20 -1.15936e-19
21000 1.77636e-15 -1.33227e-15 5.32907e-15 1.71758e-20 -1.28818e-20 5.15273e-20
22000 -1.9984e-15 3.55271e-15 -1.06581e-14 -1.93227e-20 3.43515e-20 -1.03055e-19
23000 -2.9976e-15 5.10703e-15 1.64313e-14 -2.89841e-20 4.93803e-20 1.58876e-19
24000 8.88178e-15 4.44089e-16 9.32587e-15 8.58788e-20 4.29394e-21 9.01727e-20
25000 -4.44089e-15 6.21725e-15 -1.11022e-14 -4.29394e-20 6.01152e-20 -1.07348e-19
26000 -6.88338e-15 7.99361e-15 -1.33227e-15 -6.65561e-20 7.72909e-20 -1.28818e-20
27000 -1.77636e-15 1.33227e-14 -3.55271e-15 -1.71758e-20 1.28818e-19 -3.43515e-20
28000 -1.59872e-14 8.88178e-16 3.01981e-14 -1.54582e-19 8.58788e-21 2.91988e-19
29000 -3.21965e-15 -8.43769e-15 4.44089e-15 -3.11311e-20 -8.15849e-20 4.29394e-20
30000 2.88658e-15 -5.32907e-15 1.24345e-14 2.79106e-20 -5.15273e-20 1.2023e-19
31000 -1.42109e-14 6.66134e-16 1.17684e-14 -1.37406e-19 6.44091e-21 1.13789e-19
32000 -1.4877e-14 1.02141e-14 1.06581e-14 -1.43847e-19 9.87606e-20 1.03055e-19
33000 -1.28786e-14 -3.10862e-15 -4.44089e-15 -1.24524e-19 -3.00576e-20 -4.29394e-20
34000 -2.22045e-16 4.88498e-15 -2.22045e-15 -2.14697e-21 4.72333e-20 -2.14697e-20
35000 6.43929e-15 3.55271e-15 1.28786e-14 6.22621e-20 3.43515e-20 1.24524e-19
36000 2.04281e-14 1.06581e-14 -3.55271e-15 1.97521e-19 1.03055e-19 -3.43515e-20
37000 -1.11022e-15 -9.32587e-15 -2.66454e-15 -1.07348e-20 -9.01727e-20 -2.57636e-20
38000 6.21725e-15 1.28786e-14 -4.88498e-15 6.01152e-20 1.24524e-19 -4.72333e-20
39000 1.33227e-15 7.66054e-15 1.28786e-14 1.28818e-20 7.40705e-20 1.24524e-19
40000 -3.77476e-15 -1.33227e-15 1.22125e-14 -3.64985e-20 -1.28818e-20 1.18083e-19
41000 3.77476e-15 -8.88178e-16 7.10543e-15 3.64985e-20 -8.58788e-21 6.8703e-20
42000 6.55032e-15 9.10383e-15 -6.88338e-15 6.33356e-20 8.80258e-20 -6.65561e-20
43000 6.43929e-15 -1.52101e-14 3.55271e-15 6.22621e-20 -1.47067e-19 3.43515e-20
44000 -1.02141e-14 2.88658e-15 -6.66134e-15 -9.87606e-20 2.79106e-20 -6.44091e-20
45000 9.76996e-15 5.77316e-15 2.22045e-14 9.44667e-20 5.58212e-20 2.14697e-19
46000 4.38538e-15 -1.28786e-14 -1.06581e-14 4.24027e-20 -1.24524e-19 -1.03055e-19
47000 2.44249e-15 3.9968e-15 8.88178e-16 2.36167e-20 3.86455e-20 8.58788e-21
48000 2.13163e-14 -8.43769e-15 2.26485e-14 2.06109e-19 -8.15849e-20 2.18991e-19
49000 -4.88498e-15 -9.32587e-15 -8.88178e-15 -4.72333e-20 -9.01727e-20 -8.58788e-20
50000 5.55112e-15 7.54952e-15 -2.9754e-14 5.36742e-20 7.2997e-20 -2.87694e-19
51000 1.19904e-14 9.54792e-15 1.33227e-15 1.15936e-19 9.23197e-20 1.28818e-20
52000 7.54952e-15 -5.93969e-15 8.88178e-16 7.2997e-20 -5.74314e-20 8.58788e-21
53000 -5.66214e-15 -1.64313e-14 3.77476e-15 -5.47477e-20 -1.58876e-19 3.64985e-20
54000 9.76996e-15 -4.44089e-16 -1.93179e-14 9.44667e-20 -4.29394e-21 -1.86786e-19
55000 -1.08802e-14 -1.31561e-14 -1.9984e-14 -1.05202e-19 -1.27208e-19 -1.93227e-19
56000 -1.15463e-14 -9.54792e-15 1.46549e-14 -1.11642e-19 -9.23197e-20 1.417e-19
57000 -6.21725e-15 1.70974e-14 -8.43769e-15 -6.01152e-20 1.65317e-19 -8.15849e-20
58000 -8.88178e-15 -4.21885e-15 1.11022e-14 -8.58788e-20 -4.07924e-20 1.07348e-19
59000 -4.21885e-15 -9.99201e-16 -1.37668e-14 -4.07924e-20 -9.66136e-21 -1.33112e-19
60000 8.99281e-15 5.9952e-15 1.28786e-14 8.69523e-20 5.79682e-20 1.24524e-19
61000 -8.43769e-15 -3.21965e-15 -1.33227e-15 -8.15849e-20 -3.11311e-20 -1.28818e-20
62000 -6.66134e-15 -5.10703e-15 1.82077e-14 -6.44091e-20 -4.93803e-20 1.76052e-19
63000 2.88658e-15 -6.21725e-15 -6.66134e-16 2.79106e-20 -6.01152e-20 -6.44091e-21
64000 -4.44089e-16 1.44329e-14 5.77316e-15 -4.29394e-21 1.39553e-19 5.58212e-20
65000 2.66454e-15 0 -6.66134e-15 2.57636e-20 0 -6.44091e-20
66000 1.28786e-14 1.06581e-14 1.37668e-14 1.24524e-19 1.03055e-19 1.33112e-19
67000 -4.44089e-16 3.55271e-15 0 -4.29394e-21 3.43515e-20 0
68000 8.21565e-15 -1.33227e-14 6.66134e-15 7.94379e-20 -1.28818e-19 6.44091e-20
69000 -5.10703e-15 9.32587e-15 4.44089e-16 -4.93803e-20 9.01727e-20 4.29394e-21
70000 2.44249e-15 1.68754e-14 -6.66134e-16 2.36167e-20 1.6317e-19 -6.44091e-21
71000 -1.19904e-14 -2.66454e-15 -1.86517e-14 -1.15936e-19 -2.57636e-20 -1.80345e-19
72000 -7.10543e-15 1.33227e-15 -6.88338e-15 -6.8703e-20 1.28818e-20 -6.65561e-20
73000 1.15463e-14 9.21485e-15 8.43769e-15 1.11642e-19 8.90992e-20 8.15849e-20
74000 3.10862e-15 3.27516e-15 3.9968e-15 3.00576e-20 3.16678e-20 3.86455e-20
75000 7.99361e-15 -3.10862e-15 -6.66134e-15 7.72909e-20 -3.00576e-20 -6.44091e-20
76000 1.55431e-15 4.44089e-16 -8.43769e-15 1.50288e-20 4.29394e-21 -8.15849e-20
77000 1.86517e-14 -1.33227e-14 0 1.80345e-19 -1.28818e-19 0
78000 -3.9968e-15 -6.21725e-15 5.77316e-15 -3.86455e-20 -6.01152e-20 5.58212e-20
79000 -1.11022e-14 8.88178e-16 1.68754e-14 -1.07348e-19 8.58788e-21 1.6317e-19
80000 -5.32907e-15 -1.13243e-14 9.99201e-15 -5.15273e-20 -1.09495e-19 9.66136e-20
81000 4.44089e-15 8.88178e-15 8.88178e-16 4.29394e-20 8.58788e-20 8.58788e-21
82000 -3.55271e-15 3.10862e-15 6.66134e-15 -3.43515e-20 3.00576e-20 6.44091e-20
83000 -2.66454e-15 -4.44089e-15 -1.28786e-14 -2.57636e-20 -4.29394e-20 -1.24524e-19
84000 -8.43769e-15 -8.88178e-16 1.13243e-14 -8.15849e-20 -8.58788e-21 1.09495e-19
85000 -5.32907e-15 -8.21565e-15 -5.10703e-15 -5.15273e-20 -7.94379e-20 -4.93803e-20
86000 2.44249e-15 -3.9968e-15 -5.77316e-15 2.36167e-20 -3.86455e-20 -5.58212e-20
87000 -7.77156e-16 2.22045e-15 4.44089e-15 -7.51439e-21 2.14697e-20 4.29394e-20
88000 7.99361e-15 -9.76996e-15 8.88178e-15 7.72909e-20 -9.44667e-20 8.58788e-20
89000 1.03251e-14 9.21485e-15 -5.10703e-15 9.98341e-20 8.90992e-20 -4.93803e-20
90000 2.77556e-15 -6.43929e-15 4.44089e-15 2.68371e-20 -6.22621e-20 4.29394e-20
91000 8.88178e-16 -3.55271e-15 -9.32587e-15 8.58788e-21 -3.43515e-20 -9.01727e-20
92000 -1.77636e-15 -1.33227e-15 -1.9984e-15 -1.71758e-20 -1.28818e-20 -1.93227e-20
93000 -1.66533e-16 1.11022e-15 -3.10862e-15 -1.61023e-21 1.07348e-20 -3.00576e-20
94000 -5.44009e-15 -1.09912e-14 1.06581e-14 -5.26008e-20 -1.06275e-19 1.03055e-19
95000 3.10862e-15 -9.65894e-15 7.77156e-15 3.00576e-20 -9.33932e-20 7.51439e-20
96000 4.44089e-16 -1.04361e-14 -3.10862e-15 4.29394e-21 -1.00908e-19 -3.00576e-20
97000 5.9952e-15 3.55271e-15 -1.33227e-14 5.79682e-20 3.43515e-20 -1.28818e-19
98000 2.22045e-15 1.55431e-14 -1.77636e-14 2.14697e-20 1.50288e-19 -1.71758e-19
99000 -1.82077e-14 8.88178e-16 2.44249e-15 -1.76052e-19 8.58788e-21 2.36167e-20
100000 1.84297e-14 5.21805e-15 -9.32587e-15 1.78198e-19 5.04538e-20 -9.01727e-20
101000 4.44089e-16 -8.04912e-15 0 4.29394e-21 -7.78277e-20 0
102000 -1.60982e-14 6.43929e-15 0 -1.55655e-19 6.22621e-20 0
103000 2.13163e-14 2.66454e-15 3.9968e-15 2.06109e-19 2.57636e-20 3.86455e-20
104000 -2.88658e-15 -4.44089e-16 1.77636e-15 -2.79106e-20 -4.29394e-21 1.71758e-20
105000 -1.77636e-15 4.44089e-15 2.66454e-15 -1.71758e-20 4.29394e-20 2.57636e-20
106000 -3.10862e-15 8.88178e-15 1.19904e-14 -3.00576e-20 8.58788e-20 1.15936e-19
107000 -2.66454e-15 3.21965e-15 1.11022e-14 -2.57636e-20 3.11311e-20 1.07348e-19
108000 2.22045e-15 -5.55112e-15 1.42109e-14 2.14697e-20 -5.36742e-20 1.37406e-19
109000 -7.99361e-15 -5.32907e-15 9.32587e-15 -7.72909e-20 -5.15273e-20 9.01727e-20
110000 -1.11022e-15 1.77636e-14 -4.21885e-15 -1.07348e-20 1.71758e-19 -4.07924e-20
111000 -3.10862e-15 4.21885e-15 -1.26565e-14 -3.00576e-20 4.07924e-20 -1.22377e-19
112000 -1.33227e-15 -3.10862e-15 2.22045e-16 -1.28818e-20 -3.00576e-20 2.14697e-21
113000 8.65974e-15 -1.33227e-15 1.4877e-14 8.37318e-20 -1.28818e-20 1.43847e-19
114000 -5.55112e-15 5.32907e-15 -1.82077e-14 -5.36742e-20 5.15273e-20 -1.76052e-19
115000 -1.77636e-15 7.10543e-15 3.33067e-15 -1.71758e-20 6.8703e-20 3.22045e-20
116000 1.77636e-15 -4.21885e-15 1.64313e-14 1.71758e-20 -4.07924e-20 1.58876e-19
117000 -4.88498e-15 -7.54952e-15 -8.21565e-15 -4.72333e-20 -7.2997e-20 -7.94379e-20
118000 -1.5099e-14 7.99361e-15 -1.33227e-15 -1.45994e-19 7.72909e-20 -1.28818e-20
119000 -1.77636e-15 7.10543e-15 3.55271e-15 -1.71758e-20 6.8703e-20 3.43515e-20
120000 -4.44089e-15 -1.42109e-14 0 -4.29394e-20 -1.37406e-19 0
121000 -8.32667e-15 7.10543e-15 -9.54792e-15 -8.05114e-20 6.8703e-20 -9.23197e-20
122000 -1.28786e-14 1.02141e-14 1.26565e-14 -1.24524e-19 9.87606e-20 1.22377e-19
123000 2.10942e-15 -8.43769e-15 1.06581e-14 2.03962e-20 -8.15849e-20 1.03055e-19
124000 1.33227e-14 1.28786e-14 1.88738e-14 1.28818e-19 1.24524e-19 1.82492e-19
125000 -3.33067e-15 1.06581e-14 1.59872e-14 -3.22045e-20 1.03055e-19 1.54582e-19
126000 -9.54792e-15 -3.55271e-15 0 -9.23197e-20 -3.43515e-20 0
127000 -6.43929e-15 -2.08722e-14 7.54952e-15 -6.22621e-20 -2.01815e-19 7.2997e-20
128000 -4.44089e-16 -1.33227e-15 1.42109e-14 -4.29394e-21 -1.28818e-20 1.37406e-19
129000 4.44089e-16 1.22125e-15 5.32907e-15 4.29394e-21 1.18083e-20 5.15273e-20
130000 -8.99281e-15 -7.88258e-15 7.99361e-15 -8.69523e-20 -7.62174e-20 7.72909e-20
131000 -9.76996e-15 1.18794e-14 5.32907e-15 -9.44667e-20 1.14863e-19 5.15273e-20
132000 8.88178e-15 5.10703e-15 -5.32907e-15 8.58788e-20 4.93803e-20 -5.15273e-20
133000 -9.10383e-15 -2.66454e-15 -2.10942e-14 -8.80258e-20 -2.57636e-20 -2.03962e-19
134000 -1.55431e-15 -1.06581e-14 -6.66134e-15 -1.50288e-20 -1.03055e-19 -6.44091e-20
135000 -2.83107e-15 -7.10543e-15 -4.44089e-16 -2.73739e-20 -6.8703e-20 -4.29394e-21
136000 5.32907e-15 9.10383e-15 6.66134e-15 5.15273e-20 8.80258e-20 6.44091e-20
137000 2.22045e-15 1.33227e-15 -2.84217e-14 2.14697e-20 1.28818e-20 -2.74812e-19
138000 1.11022e-15 -1.77636e-15 -3.55271e-15 1.07348e-20 -1.71758e-20 -3.43515e-20
139000 -9.10383e-15 8.88178e-16 1.42109e-14 -8.80258e-20 8.58788e-21 1.37406e-19
140000 1.79856e-14 -6.21725e-15 -1.44329e-14 1.73905e-19 -6.01152e-20 -1.39553e-19
141000 -9.32587e-15 -8.49321e-15 1.9984e-14 -9.01727e-20 -8.21216e-20 1.93227e-19
142000 1.18794e-14 8.88178e-16 -5.32907e-15 1.14863e-19 8.58788e-21 -5.15273e-20
143000 1.33227e-15 1.55431e-14 -9.76996e-15 1.28818e-20 1.50288e-19 -9.44667e-20
144000 6.88338e-15 -1.26565e-14 -6.21725e-15 6.65561e-20 -1.22377e-19 -6.01152e-20
145000 1.22125e-14 -3.33067e-15 3.55271e-15 1.18083e-19 -3.22045e-20 3.43515e-20
146000 -1.06581e-14 -6.66134e-15 2.22045e-14 -1.03055e-19 -6.44091e-20 2.14697e-19
147000 -2.39808e-14 2.44249e-15 1.42109e-14 -2.31873e-19 2.36167e-20 1.37406e-19
148000 4.44089e-16 -1.26565e-14 -1.19904e-14 4.29394e-21 -1.22377e-19 -1.15936e-19
149000 1.68754e-14 -6.88338e-15 -2.22045e-16 1.6317e-19 -6.65561e-20 -2.14697e-21
150000 -2.55351e-15 3.9968e-15 -4.21885e-15 -2.46902e-20 3.86455e-20 -4.07924e-20
151000 -2.88658e-15 1.39888e-14 -1.33227e-14 -2.79106e-20 1.35259e-19 -1.28818e-19
152000 -2.22045e-16 3.9968e-15 -8.88178e-16 -2.14697e-21 3.86455e-20 -8.58788e-21
153000 3.10862e-15 -1.06581e-14 -1.95399e-14 3.00576e-20 -1.03055e-19 -1.88933e-19
154000 -1.77636e-15 -4.44089e-16 -6.55032e-15 -1.71758e-20 -4.29394e-21 -6.33356e-20
155000 8.88178e-15 1.79856e-14 2.66454e-15 8.58788e-20 1.73905e-19 2.57636e-20
156000 4.88498e-15 1.19904e-14 -7.32747e-15 4.72333e-20 1.15936e-19 -7.085e-20
157000 -8.88178e-16 5.32907e-15 7.32747e-15 -8.58788e-21 5.15273e-20 7.085e-20
158000 -2.66454e-15 7.99361e-15 -3.77476e-14 -2.57636e-20 7.72909e-20 -3.64985e-19
159000 -8.88178e-16 4.44089e-15 1.82077e-14 -8.58788e-21 4.29394e-20 1.76052e-19
160000 2.77556e-15 1.77636e-15 1.24345e-14 2.68371e-20 1.71758e-20 1.2023e-19
161000 1.66533e-14 7.99361e-15 -2.08722e-14 1.61023e-19 7.72909e-20 -2.01815e-19
162000 -4.66294e-15 4.44089e-15 1.82077e-14 -4.50864e-20 4.29394e-20 1.76052e-19
163000 -1.88738e-15 -1.06581e-14 2.30926e-14 -1.82492e-20 -1.03055e-19 2.23285e-19
164000 1.59872e-14 -4.66294e-15 1.5099e-14 1.54582e-19 -4.50864e-20 1.45994e-19
165000 -2.66454e-15 -3.66374e-15 -2.66454e-15 -2.57636e-20 -3.5425e-20 -2.57636e-20
166000 1.11022e-16 7.10543e-15 -1.02141e-14 1.07348e-21 6.8703e-20 -9.87606e-20
167000 2.66454e-15 -6.66134e-15 -2.13163e-14 2.57636e-20 -6.44091e-20 -2.06109e-19
168000 1.68754e-14 -1.42109e-14 6.66134e-15 1.6317e-19 -1.37406e-19 6.44091e-20
169000 -6.66134e-16 5.32907e-15 -3.10862e-15 -6.44091e-21 5.15273e-20 -3.00576e-20
170000 -6.55032e-15 4.44089e-15 3.30846e-14 -6.33356e-20 4.29394e-20 3.19898e-19
171000 7.99361e-15 -1.77636e-15 -3.55271e-15 7.72909e-20 -1.71758e-20 -3.43515e-20
172000 -1.29896e-14 3.9968e-15 -2.66454e-15 -1.25598e-19 3.86455e-20 -2.57636e-20
173000 6.99441e-15 -1.05471e-15 7.10543e-15 6.76295e-20 -1.01981e-20 6.8703e-20
174000 7.99361e-15 -9.21485e-15 -6.21725e-15 7.72909e-20 -8.90992e-20 -6.01152e-20
175000 4.88498e-15 -1.24345e-14 -1.33227e-15 4.72333e-20 -1.2023e-19 -1.28818e-20
176000 1.22125e-14 8.21565e-15 8.88178e-15 1.18083e-19 7.94379e-20 8.58788e-20
177000 -1.36557e-14 -1.28786e-14 -7.10543e-15 -1.32039e-19 -1.24524e-19 -6.8703e-20
178000 1.33227e-15 -4.44089e-15 1.33227e-14 1.28818e-20 -4.29394e-20 1.28818e-19
179000 -3.33067e-15 -4.21885e-15 -1.33227e-14 -3.22045e-20 -4.07924e-20 -1.28818e-19
180000 6.77236e-15 6.71685e-15 -1.35447e-14 6.54826e-20 6.49458e-20 -1.30965e-19
181000 4.88498e-15 1.42109e-14 -3.33067e-15 4.72333e-20 1.37406e-19 -3.22045e-20
182000 1.06581e-14 4.44089e-15 1.13243e-14 1.03055e-19 4.29394e-20 1.09495e-19
183000 -1.55431e-15 -3.55271e-15 2.88658e-15 -1.50288e-20 -3.43515e-20 2.79106e-20
184000 -6.66134e-15 -1.24345e-14 -2.66454e-15 -6.44091e-20 -1.2023e-19 -2.57636e-20
185000 6.21725e-15 -4.88498e-15 4.44089e-15 6.01152e-20 -4.72333e-20 4.29394e-20
186000 1.62093e-14 -9.76996e-15 -1.95399e-14 1.56729e-19 -9.44667e-20 -1.88933e-19
187000 3.9968e-15 -1.28786e-14 2.66454e-15 3.86455e-20 -1.24524e-19 2.57636e-20
188000 4.44089e-15 1.15463e-14 2.22045e-15 4.29394e-20 1.11642e-19 2.14697e-20
189000 -7.54952e-15 -1.9984e-15 -1.68754e-14 -7.2997e-20 -1.93227e-20 -1.6317e-19
190000 1.04361e-14 -9.99201e-15 -3.9968e-15 1.00908e-19 -9.66136e-20 -3.86455e-20
191000 3.33067e-15 0 3.9968e-15 3.22045e-20 0 3.86455e-20
192000 2.66454e-15 9.32587e-15 6.66134e-15 2.57636e-20 9.01727e-20 6.44091e-20
193000 6.66134e-16 -2.22045e-14 7.10543e-15 6.44091e-21 -2.14697e-19 6.8703e-20
194000 -5.9952e-15 -1.06581e-14 -2.24265e-14 -5.79682e-20 -1.03055e-19 -2.16844e-19
195000 5.32907e-15 -5.32907e-15 3.55271e-15 5.15273e-20 -5.15273e-20 3.43515e-20
196000 -1.07692e-14 -5.77316e-15 1.64313e-14 -1.04128e-19 -5.58212e-20 1.58876e-19
197000 -6.43929e-15 6.21725e-15 -1.17684e-14 -6.22621e-20 6.01152e-20 -1.13789e-19
198000 1.06581e-14 -6.21725e-15 2.5091e-14 1.03055e-19 -6.01152e-20 2.42608e-19
199000 5.77316e-15 -1.04361e-14 1.9762e-14 5.58212e-20 -1.00908e-19 1.9108e-19
200000 2.4869e-14 -1.64313e-14 3.06422e-14 2.40461e-19 -1.58876e-19 2.96282e-19
201000 3.21965e-15 -5.77316e-15 2.66454e-15 3.11311e-20 -5.58212e-20 2.57636e-20
202000 6.43929e-15 -4.44089e-16 -2.13163e-14 6.22621e-20 -4.29394e-21 -2.06109e-19
203000 -1.79856e-14 -4.88498e-15 8.88178e-16 -1.73905e-19 -4.72333e-20 8.58788e-21
204000 -3.10862e-15 8.88178e-16 5.32907e-15 -3.00576e-20 8.58788e-21 5.15273e-20
205000 1.77636e-15 4.44089e-16 1.33227e-14 1.71758e-20 4.29394e-21 1.28818e-19
206000 4.88498e-15 -3.33067e-15 -1.39888e-14 4.72333e-20 -3.22045e-20 -1.35259e-19
207000 -5.77316e-15 2.22045e-15 -3.10862e-15 -5.58212e-20 2.14697e-20 -3.00576e-20
208000 -7.54952e-15 2.66454e-15 -1.42109e-14 -7.2997e-20 2.57636e-20 -1.37406e-19
209000 -8.88178e-16 0 8.43769e-15 -8.58788e-21 0 8.15849e-20
210000 1.07692e-14 1.33227e-14 -4.88498e-15 1.04128e-19 1.28818e-19 -4.72333e-20
211000 1.28786e-14 8.88178e-16 1.9984e-15 1.24524e-19 8.58788e-21 1.93227e-20
212000 -8.88178e-15 -4.21885e-15 2.44249e-15 -8.58788e-20 -4.07924e-20 2.36167e-20
213000 2.44249e-14 0 -1.08802e-14 2.36167e-19 0 -1.05202e-19
214000 -2.44249e-14 -4.44089e-15 -1.57652e-14 -2.36167e-19 -4.29394e-20 -1.52435e-19
215000 4.88498e-15 1.02141e-14 1.82077e-14 4.72333e-20 9.87606e-20 1.76052e-19
216000 -8.88178e-15 -5.9952e-15 1.16573e-14 -8.58788e-20 -5.79682e-20 1.12716e-19
217000 2.66454e-15 6.99441e-15 5.55112e-15 2.57636e-20 6.76295e-20 5.36742e-20
218000 6.66134e-16 1.15463e-14 -1.73195e-14 6.44091e-21 1.11642e-19 -1.67464e-19
219000 1.11022e-15 1.24345e-14 -7.54952e-15 1.07348e-20 1.2023e-19 -7.2997e-20
220000 1.11022e-14 1.35447e-14 -4.44089e-15 1.07348e-19 1.30965e-19 -4.29394e-20
221000 1.37668e-14 -2.66454e-15 -1.22125e-14 1.33112e-19 -2.57636e-20 -1.18083e-19
222000 -9.99201e-15 -6.66134e-16 4.44089e-15 -9.66136e-20 -6.44091e-21 4.29394e-20
223000 -4.44089e-16 1.9984e-15 -6.66134e-15 -4.29394e-21 1.93227e-20 -6.44091e-20
224000 -6.66134e-16 7.99361e-15 -3.10862e-15 -6.44091e-21 7.72909e-20 -3.00576e-20
225000 -1.37668e-14 6.21725e-15 2.93099e-14 -1.33112e-19 6.01152e-20 2.834e-19
226000 2.44249e-15 -5.55112e-15 1.06581e-14 2.36167e-20 -5.36742e-20 1.03055e-19
227000 1.77636e-14 4.44089e-15 -1.11022e-14 1.71758e-19 4.29394e-20 -1.07348e-19
228000 -1.77636e-14 6.21725e-15 1.77636e-15 -1.71758e-19 6.01152e-20 1.71758e-20
229000 5.32907e-15 -4.35763e-15 9.10383e-15 5.15273e-20 -4.21343e-20 8.80258e-20
230000 5.10703e-15 -1.08802e-14 -5.32907e-15 4.93803e-20 -1.05202e-19 -5.15273e-20
231000 -1.5099e-14 6.21725e-15 -4.66294e-15 -1.45994e-19 6.01152e-20 -4.50864e-20
232000 -1.11022e-14 3.10862e-15 2.88658e-14 -1.07348e-19 3.00576e-20 2.79106e-19
233000 -1.79856e-14 -2.66454e-15 1.06581e-14 -1.73905e-19 -2.57636e-20 1.03055e-19
234000 1.77636e-14 8.54872e-15 -4.88498e-15 1.71758e-19 8.26583e-20 -4.72333e-20
235000 5.55112e-15 -1.40998e-14 3.10862e-15 5.36742e-20 -1.36333e-19 3.00576e-20
236000 2.88658e-15 -1.19904e-14 9.32587e-15 2.79106e-20 -1.15936e-19 9.01727e-20
237000 5.32907e-15 1.31006e-14 1.77636e-14 5.15273e-20 1.26671e-19 1.71758e-19
238000 1.06581e-14 3.33067e-15 2.08722e-14 1.03055e-19 3.22045e-20 2.01815e-19
239000 -8.65974e-15 0 -9.76996e-15 -8.37318e-20 0 -9.44667e-20
240000 1.62093e-14 2.13163e-14 -8.88178e-16 1.56729e-19 2.06109e-19 -8.58788e-21
241000 8.88178e-16 2.88658e-15 -4.44089e-15 8.58788e-21 2.79106e-20 -4.29394e-20
242000 7.10543e-15 1.02141e-14 3.9968e-15 6.8703e-20 9.87606e-20 3.86455e-20
243000 1.11022e-14 -1.9984e-15 1.68754e-14 1.07348e-19 -1.93227e-20 1.6317e-19
244000 5.32907e-15 7.32747e-15 9.76996e-15 5.15273e-20 7.085e-20 9.44667e-20
245000 -4.21885e-15 2.22045e-16 4.44089e-15 -4.07924e-20 2.14697e-21 4.29394e-20
246000 -3.10862e-15 -1.9984e-15 3.10862e-15 -3.00576e-20 -1.93227e-20 3.00576e-20
247000 1.73195e-14 -1.33227e-15 -1.28786e-14 1.67464e-19 -1.28818e-20 -1.24524e-19
248000 -7.77156e-16 -1.19904e-14 8.43769e-15 -7.51439e-21 -1.15936e-19 8.15849e-20
249000 -4.21885e-15 7.77156e-16 7.10543e-15 -4.07924e-20 7.51439e-21 6.8703e-20
250000 9.76996e-15 -1.9984e-15 1.11022e-14 9.44667e-20 -1.93227e-20 1.07348e-19
251000 -7.32747e-15 1.06581e-14 2.88658e-15 -7.085e-20 1.03055e-19 2.79106e-20
252000 1.55431e-15 6.66134e-16 2.15383e-14 1.50288e-20 6.44091e-21 2.08256e-19
253000 1.22125e-14 -4.21885e-15 8.88178e-16 1.18083e-19 -4.07924e-20 8.58788e-21
254000 -5.32907e-15 -8.43769e-15 1.04361e-14 -5.15273e-20 -8.15849e-20 1.00908e-19
255000 -8.99281e-15 -4.44089e-16 4.44089e-16 -8.69523e-20 -4.29394e-21 4.29394e-21
256000 3.10862e-15 1.55431e-15 -1.24345e-14 3.00576e-20 1.50288e-20 -1.2023e-19
257000 8.21565e-15 3.9968e-15 1.33227e-15 7.94379e-20 3.86455e-20 1.28818e-20
258000 9.76996e-15 1.33227e-15 -8.21565e-15 9.44667e-20 1.28818e-20 -7.94379e-20
259000 1.77636e-15 -7.99361e-15 9.99201e-15 1.71758e-20 -7.72909e-20 9.66136e-20
