# Time-averaged data for fix 3
# TimeStep c_mom[1] c_mom[2] c_mom[3] v_vx_com v_vy_com v_vz_com
25000 7.99361e-15 -5.77316e-15 -6.66134e-15 7.72909e-20 -5.58212e-20 -6.44091e-20
26000 -1.68754e-14 3.55271e-15 6.21725e-15 -1.6317e-19 3.43515e-20 6.01152e-20
27000 -3.33067e-15 3.10862e-15 -4.44089e-15 -3.22045e-20 3.00576e-20 -4.29394e-20
28000 8.88178e-15 8.32667e-16 -8.43769e-15 8.58788e-20 8.05114e-21 -8.15849e-20
29000 1.77636e-14 1.73195e-14 -1.24345e-14 1.71758e-19 1.67464e-19 -1.2023e-19
30000 -7.77156e-15 -3.9968e-15 6.88338e-15 -7.51439e-20 -3.86455e-20 6.65561e-20
31000 8.88178e-16 6.21725e-15 8.77076e-15 8.58788e-21 6.01152e-20 8.48053e-20
32000 -1.77636e-15 -4.44089e-15 -9.32587e-15 -1.71758e-20 -4.29394e-20 -9.01727e-20
33000 -1.29896e-14 4.44089e-15 1.06581e-14 -1.25598e-19 4.29394e-20 1.03055e-19
34000 4.88498e-15 4.32987e-15 9.99201e-15 4.72333e-20 4.18659e-20 9.66136e-20
35000 -8.88178e-16 1.37668e-14 5.10703e-15 -8.58788e-21 1.33112e-19 4.93803e-20
36000 2.22045e-15 9.76996e-15 -9.76996e-15 2.14697e-20 9.44667e-20 -9.44667e-20
37000 -1.33227e-14 -9.32587e-15 -8.88178e-16 -1.28818e-19 -9.01727e-20 -8.58788e-21
38000 -3.55271e-15 -6.43929e-15 -2.66454e-15 -3.43515e-20 -6.22621e-20 -2.57636e-20
39000 5.77316e-15 -1.82077e-14 1.33227e-15 5.58212e-20 -1.76052e-19 1.28818e-20
40000 5.44009e-15 3.55271e-15 -1.68754e-14 5.26008e-20 3.43515e-20 -1.6317e-19
41000 -2.22045e-15 -2.66454e-15 -3.9968e-15 -2.14697e-20 -2.57636e-20 -3.86455e-20
42000 8.32667e-15 -8.88178e-16 3.55271e-15 8.05114e-20 -8.58788e-21 3.43515e-20
43000 1.11022e-16 -4.88498e-15 -2.22045e-14 1.07348e-21 -4.72333e-20 -2.14697e-19
44000 -6.21725e-15 3.55271e-15 6.21725e-15 -6.01152e-20 3.43515e-20 6.01152e-20
45000 1.77636e-15 -4.21885e-15 -2.66454e-15 1.71758e-20 -4.07924e-20 -2.57636e-20
46000 -5.77316e-15 -7.54952e-15 5.32907e-15 -5.58212e-20 -7.2997e-20 5.15273e-20
47000 -6.66134e-15 1.77636e-15 -1.77636e-15 -6.44091e-20 1.71758e-20 -1.71758e-20
48000 -1.02141e-14 -7.54952e-15 1.68754e-14 -9.87606e-20 -7.2997e-20 1.6317e-19
49000 -7.10543e-15 4.44089e-15 -6.21725e-15 -6.8703e-20 4.29394e-20 -6.01152e-20
50000 -1.33227e-14 1.77636e-15 -1.15463e-14 -1.28818e-19 1.71758e-20 -1.11642e-19
51000 -8.43769e-15 0 0 -8.15849e-20 0 0
52000 -3.10862e-15 -6.21725e-15 -2.13163e-14 -3.00576e-20 -6.01152e-20 -2.06109e-19
53000 3.33067e-16 6.21725e-15 8.88178e-16 3.22045e-21 6.01152e-20 8.58788e-21
54000 7.10543e-15 2.66454e-15 1.33227e-14 6.8703e-20 2.57636e-20 1.28818e-19
55000 5.10703e-15 8.88178e-15 -1.77636e-15 4.93803e-20 8.58788e-20 -1.71758e-20
56000 3.77476e-15 -9.76996e-15 2.66454e-15 3.64985e-20 -9.44667e-20 2.57636e-20
57000 -1.11022e-14 5.32907e-15 -7.99361e-15 -1.07348e-19 5.15273e-20 -7.72909e-20
58000 3.9968e-15 0 1.15463e-14 3.86455e-20 0 1.11642e-19
59000 -1.24345e-14 4.88498e-15 4.88498e-15 -1.2023e-19 4.72333e-20 4.72333e-20
60000 -7.99361e-15 5.32907e-15 1.19904e-14 -7.72909e-20 5.15273e-20 1.15936e-19
61000 -7.99361e-15 8.43769e-15 3.10862e-15 -7.72909e-20 8.15849e-20 3.00576e-20
62000 -3.55271e-15 3.10862e-15 2.66454e-15 -3.43515e-20 3.00576e-20 2.57636e-20
63000 -5.10703e-15 -1.26565e-14 -7.10543e-15 -4.93803e-20 -1.22377e-19 -6.8703e-20
64000 0 2.22045e-15 -1.24345e-14 0 2.14697e-20 -1.2023e-19
65000 -6.21725e-15 -8.21565e-15 -1.19904e-14 -6.01152e-20 -7.94379e-20 -1.15936e-19
66000 3.55271e-15 -2.66454e-15 -9.76996e-15 3.43515e-20 -2.57636e-20 -9.44667e-20
67000 3.10862e-15 1.11022e-15 1.42109e-14 3.00576e-20 1.07348e-20 1.37406e-19
68000 3.55271e-15 -3.10862e-15 3.55271e-15 3.43515e-20 -3.00576e-20 3.43515e-20
69000 -5.32907e-15 0 -1.15463e-14 -5.15273e-20 0 -1.11642e-19
70000 3.9968e-15 -5.9952e-15 -1.9984e-15 3.86455e-20 -5.79682e-20 -1.93227e-20
71000 3.10862e-15 8.32667e-15 -8.21565e-15 3.00576e-20 8.05114e-20 -7.94379e-20
72000 2.10942e-15 2.22045e-15 1.31006e-14 2.03962e-20 2.14697e-20 1.26671e-19
73000 6.55032e-15 -1.9984e-15 1.33227e-15 6.33356e-20 -1.93227e-20 1.28818e-20
74000 2.55351e-15 -5.9952e-15 2.22045e-15 2.46902e-20 -5.79682e-20 2.14697e-20
75000 6.21725e-15 4.44089e-16 6.21725e-15 6.01152e-20 4.29394e-21 6.01152e-20
76000 1.02141e-14 -4.88498e-15 4.44089e-15 9.87606e-20 -4.72333e-20 4.29394e-20
77000 -3.77476e-15 -1.9984e-15 -3.55271e-15 -3.64985e-20 -1.93227e-20 -3.43515e-20
78000 2.22045e-15 -8.65974e-15 -7.99361e-15 2.14697e-20 -8.37318e-20 -7.72909e-20
79000 7.99361e-15 3.9968e-15 -8.88178e-16 7.72909e-20 3.86455e-20 -8.58788e-21
80000 -1.11022e-14 -1.31006e-14 -1.17684e-14 -1.07348e-19 -1.26671e-19 -1.13789e-19
81000 9.32587e-15 2.88658e-15 -8.43769e-15 9.01727e-20 2.79106e-20 -8.15849e-20
82000 6.71685e-15 8.88178e-16 -1.37668e-14 6.49458e-20 8.58788e-21 -1.33112e-19
83000 -4.44089e-16 4.44089e-16 3.55271e-15 -4.29394e-21 4.29394e-21 3.43515e-20
84000 5.10703e-15 -1.5099e-14 4.88498e-15 4.93803e-20 -1.45994e-19 4.72333e-20
85000 2.0095e-14 -1.33227e-15 4.44089e-16 1.94301e-19 -1.28818e-20 4.29394e-21
86000 1.16573e-14 6.10623e-15 -4.88498e-15 1.12716e-19 5.90417e-20 -4.72333e-20
87000 3.77476e-15 3.21965e-15 8.88178e-15 3.64985e-20 3.11311e-20 8.58788e-20
88000 3.10862e-15 -3.55271e-15 3.33067e-15 3.00576e-20 -3.43515e-20 3.22045e-20
89000 -8.65974e-15 3.10862e-15 -6.21725e-15 -8.37318e-20 3.00576e-20 -6.01152e-20
90000 -7.54952e-15 -6.21725e-15 1.24345e-14 -7.2997e-20 -6.01152e-20 1.2023e-19
91000 1.66533e-15 -3.55271e-15 9.54792e-15 1.61023e-20 -3.43515e-20 9.23197e-20
92000 6.66134e-16 3.55271e-15 7.32747e-15 6.44091e-21 3.43515e-20 7.085e-20
93000 -3.9968e-15 -1.9984e-15 -1.13243e-14 -3.86455e-20 -1.93227e-20 -1.09495e-19
94000 -3.77476e-15 1.90958e-14 2.22045e-15 -3.64985e-20 1.84639e-19 2.14697e-20
95000 0 7.10543e-15 -7.10543e-15 0 6.8703e-20 -6.8703e-20
96000 1.15463e-14 -1.13243e-14 -9.76996e-15 1.11642e-19 -1.09495e-19 -9.44667e-20
97000 -3.77476e-15 9.54792e-15 -9.32587e-15 -3.64985e-20 9.23197e-20 -9.01727e-20
98000 7.77156e-15 -1.44329e-15 -1.62093e-14 7.51439e-20 -1.39553e-20 -1.56729e-19
99000 3.94129e-15 9.4369e-15 -1.17684e-14 3.81087e-20 9.12462e-20 -1.13789e-19
100000 -4.44089e-16 2.22045e-16 -9.10383e-15 -4.29394e-21 2.14697e-21 -8.80258e-20
101000 -5.32907e-15 -2.88658e-15 -9.32587e-15 -5.15273e-20 -2.79106e-20 -9.01727e-20
102000 -1.04361e-14 1.77636e-15 0 -1.00908e-19 1.71758e-20 0
103000 5.77316e-15 9.99201e-15 -1.22125e-15 5.58212e-20 9.66136e-20 -1.18083e-20
104000 0 -2.22045e-15 -6.88338e-15 0 -2.14697e-20 -6.65561e-20
105000 -3.10862e-15 2.66454e-15 7.77156e-15 -3.00576e-20 2.57636e-20 7.51439e-20
106000 7.10543e-15 8.88178e-15 -9.76996e-15 6.8703e-20 8.58788e-20 -9.44667e-20
107000 1.59872e-14 -2.66454e-15 1.15463e-14 1.54582e-19 -2.57636e-20 1.11642e-19
108000 6.88338e-15 -3.77476e-15 -5.9952e-15 6.65561e-20 -3.64985e-20 -5.79682e-20
109000 1.53211e-14 3.9968e-15 1.4877e-14 1.48141e-19 3.86455e-20 1.43847e-19
110000 -5.10703e-15 1.77636e-15 -8.88178e-15 -4.93803e-20 1.71758e-20 -8.58788e-20
111000 -9.76996e-15 -5.32907e-15 6.99441e-15 -9.44667e-20 -5.15273e-20 6.76295e-20
112000 -2.44249e-15 -3.77476e-15 5.55112e-15 -2.36167e-20 -3.64985e-20 5.36742e-20
113000 -4.44089e-15 -2.66454e-15 6.21725e-15 -4.29394e-20 -2.57636e-20 6.01152e-20
114000 0 -5.77316e-15 -1.09912e-14 0 -5.58212e-20 -1.06275e-19
115000 -8.49321e-15 1.77636e-15 -9.32587e-15 -8.21216e-20 1.71758e-20 -9.01727e-20
116000 1.66533e-15 6.88338e-15 -3.33067e-15 1.61023e-20 6.65561e-20 -3.22045e-20
117000 3.9968e-15 -1.42109e-14 -7.77156e-16 3.86455e-20 -1.37406e-19 -7.51439e-21
118000 2.88658e-15 3.33067e-15 -1.08802e-14 2.79106e-20 3.22045e-20 -1.05202e-19
119000 -4.66294e-15 -1.31006e-14 -9.76996e-15 -4.50864e-20 -1.26671e-19 -9.44667e-20
120000 -5.10703e-15 2.22045e-16 3.9968e-15 -4.93803e-20 2.14697e-21 3.86455e-20
121000 6.99441e-15 1.9984e-15 4.21885e-15 6.76295e-20 1.93227e-20 4.07924e-20
122000 -2.9976e-15 3.10862e-15 -3.10862e-15 -2.89841e-20 3.00576e-20 -3.00576e-20
123000 -8.88178e-16 -1.9984e-15 -3.44169e-15 -8.58788e-21 -1.93227e-20 -3.3278e-20
124000 -2.44249e-15 -1.77636e-15 3.77476e-15 -2.36167e-20 -1.71758e-20 3.64985e-20
125000 9.99201e-16 -1.02141e-14 8.10463e-15 9.66136e-21 -9.87606e-20 7.83644e-20
126000 9.4369e-15 3.77476e-15 8.88178e-16 9.12462e-20 3.64985e-20 8.58788e-21
127000 9.4369e-15 -3.10862e-15 1.9984e-15 9.12462e-20 -3.00576e-20 1.93227e-20
128000 1.11022e-14 -1.11022e-16 -6.66134e-15 1.07348e-19 -1.07348e-21 -6.44091e-20
129000 4.88498e-15 -7.99361e-15 -3.21965e-15 4.72333e-20 -7.72909e-20 -3.11311e-20
130000 1.11022e-14 4.44089e-15 1.06581e-14 1.07348e-19 4.29394e-20 1.03055e-19
131000 5.32907e-15 7.99361e-15 -1.46549e-14 5.15273e-20 7.72909e-20 -1.417e-19
132000 1.11022e-15 2.22045e-16 2.22045e-16 1.07348e-20 2.14697e-21 2.14697e-21
133000 -5.32907e-15 -4.44089e-15 1.33227e-15 -5.15273e-20 -4.29394e-20 1.28818e-20
134000 -3.44169e-15 2.66454e-15 4.88498e-15 -3.3278e-20 2.57636e-20 4.72333e-20
135000 -6.21725e-15 -1.77636e-15 1.33227e-15 -6.01152e-20 -1.71758e-20 1.28818e-20
136000 -8.88178e-16 3.10862e-15 -6.21725e-15 -8.58788e-21 3.00576e-20 -6.01152e-20
137000 6.21725e-15 -5.32907e-15 5.32907e-15 6.01152e-20 -5.15273e-20 5.15273e-20
138000 6.55032e-15 1.08802e-14 -9.76996e-15 6.33356e-20 1.05202e-19 -9.44667e-20
139000 9.76996e-15 5.55112e-15 -8.88178e-15 9.44667e-20 5.36742e-20 -8.58788e-20
140000 -6.21725e-15 -9.32587e-15 -1.15463e-14 -6.01152e-20 -9.01727e-20 -1.11642e-19
141000 5.10703e-15 4.10783e-15 0 4.93803e-20 3.97189e-20 0
142000 1.11022e-15 5.32907e-15 1.05471e-14 1.07348e-20 5.15273e-20 1.01981e-19
143000 -4.44089e-16 8.88178e-16 -5.77316e-15 -4.29394e-21 8.58788e-21 -5.58212e-20
144000 3.10862e-15 1.04361e-14 -2.22045e-15 3.00576e-20 1.00908e-19 -2.14697e-20
145000 -4.44089e-15 1.24345e-14 2.22045e-16 -4.29394e-20 1.2023e-19 2.14697e-21
146000 -1.64313e-14 -1.08802e-14 8.88178e-15 -1.58876e-19 -1.05202e-19 8.58788e-20
147000 -1.33227e-15 4.996e-15 9.76996e-15 -1.28818e-20 4.83068e-20 9.44667e-20
148000 -8.43769e-15 -3.9968e-15 -1.77636e-15 -8.15849e-20 -3.86455e-20 -1.71758e-20
149000 -7.10543e-15 -3.9968e-15 5.32907e-15 -6.8703e-20 -3.86455e-20 5.15273e-20
150000 5.32907e-15 -7.10543e-15 -7.10543e-15 5.15273e-20 -6.8703e-20 -6.8703e-20
151000 2.22045e-15 -9.32587e-15 9.76996e-15 2.14697e-20 -9.01727e-20 9.44667e-20
152000 2.88658e-15 -4.88498e-15 1.11022e-15 2.79106e-20 -4.72333e-20 1.07348e-20
153000 1.66533e-15 -3.55271e-15 -1.34337e-14 1.61023e-20 -3.43515e-20 -1.29892e-19
154000 6.66134e-16 -8.88178e-16 -4.44089e-15 6.44091e-21 -8.58788e-21 -4.29394e-20
155000 -6.21725e-15 -1.77636e-15 -1.77636e-15 -6.01152e-20 -1.71758e-20 -1.71758e-20
156000 6.43929e-15 4.44089e-16 9.32587e-15 6.22621e-20 4.29394e-21 9.01727e-20
157000 -1.66533e-15 1.55431e-15 1.33227e-15 -1.61023e-20 1.50288e-20 1.28818e-20
158000 9.32587e-15 6.38378e-15 1.33227e-14 9.01727e-20 6.17254e-20 1.28818e-19
159000 -7.54952e-15 -6.21725e-15 1.33227e-15 -7.2997e-20 -6.01152e-20 1.28818e-20
160000 -2.66454e-15 -8.21565e-15 -4.44089e-15 -2.57636e-20 -7.94379e-20 -4.29394e-20
161000 -3.9968e-15 6.55032e-15 -8.88178e-15 -3.86455e-20 6.33356e-20 -8.58788e-20
162000 -9.76996e-15 6.21725e-15 -1.08802e-14 -9.44667e-20 6.01152e-20 -1.05202e-19
163000 -4.21885e-15 -1.15463e-14 -3.77476e-15 -4.07924e-20 -1.11642e-19 -3.64985e-20
164000 -9.32587e-15 1.65423e-14 -5.77316e-15 -9.01727e-20 1.59949e-19 -5.58212e-20
165000 -7.43849e-15 -8.99281e-15 -7.54952e-15 -7.19235e-20 -8.69523e-20 -7.2997e-20
166000 2.22045e-15 -1.06581e-14 4.88498e-15 2.14697e-20 -1.03055e-19 4.72333e-20
167000 -4.44089e-16 -1.22125e-14 -1.11022e-15 -4.29394e-21 -1.18083e-19 -1.07348e-20
168000 -3.10862e-15 3.55271e-15 7.99361e-15 -3.00576e-20 3.43515e-20 7.72909e-20
169000 1.22125e-15 -9.76996e-15 -3.77476e-15 1.18083e-20 -9.44667e-20 -3.64985e-20
170000 3.77476e-15 8.88178e-16 -2.55351e-15 3.64985e-20 8.58788e-21 -2.46902e-20
171000 6.21725e-15 -4.44089e-15 6.21725e-15 6.01152e-20 -4.29394e-20 6.01152e-20
172000 -5.77316e-15 -3.55271e-15 7.77156e-15 -5.58212e-20 -3.43515e-20 7.51439e-20
173000 1.11022e-15 -2.10942e-15 -3.10862e-15 1.07348e-20 -2.03962e-20 -3.00576e-20
174000 -8.88178e-16 2.22045e-15 -4.44089e-15 -8.58788e-21 2.14697e-20 -4.29394e-20
175000 -4.88498e-15 7.54952e-15 4.21885e-15 -4.72333e-20 7.2997e-20 4.07924e-20
176000 -3.10862e-15 6.66134e-16 -1.55431e-15 -3.00576e-20 6.44091e-21 -1.50288e-20
177000 3.55271e-15 7.10543e-15 -4.21885e-15 3.43515e-20 6.8703e-20 -4.07924e-20
178000 7.54952e-15 0 -1.06581e-14 7.2997e-20 0 -1.03055e-19
179000 9.76996e-15 0 -3.10862e-15 9.44667e-20 0 -3.00576e-20
180000 -6.66134e-15 1.06581e-14 1.55431e-15 -6.44091e-20 1.03055e-19 1.50288e-20
181000 -5.55112e-16 -5.55112e-16 -4.10783e-15 -5.36742e-21 -5.36742e-21 -3.97189e-20
182000 -4.44089e-15 4.88498e-15 2.9976e-15 -4.29394e-20 4.72333e-20 2.89841e-20
183000 2.66454e-15 5.9952e-15 -3.9968e-15 2.57636e-20 5.79682e-20 -3.86455e-20
184000 -3.9968e-15 3.55271e-15 -1.33227e-14 -3.86455e-20 3.43515e-20 -1.28818e-19
185000 9.76996e-15 -6.66134e-15 7.88258e-15 9.44667e-20 -6.44091e-20 7.62174e-20
186000 -2.66454e-15 -4.88498e-15 2.9976e-15 -2.57636e-20 -4.72333e-20 2.89841e-20
187000 -6.43929e-15 0 5.32907e-15 -6.22621e-20 0 5.15273e-20
188000 2.66454e-15 8.88178e-16 8.21565e-15 2.57636e-20 8.58788e-21 7.94379e-20
189000 7.10543e-15 5.77316e-15 -6.21725e-15 6.8703e-20 5.58212e-20 -6.01152e-20
190000 1.19904e-14 3.55271e-15 4.44089e-15 1.15936e-19 3.43515e-20 4.29394e-20
191000 -6.66134e-15 -1.28786e-14 1.68754e-14 -6.44091e-20 -1.24524e-19 1.6317e-19
192000 3.10862e-15 5.32907e-15 -1.11022e-14 3.00576e-20 5.15273e-20 -1.07348e-19
193000 -1.06581e-14 -1.02141e-14 8.88178e-16 -1.03055e-19 -9.87606e-20 8.58788e-21
194000 3.10862e-15 -5.77316e-15 -5.77316e-15 3.00576e-20 -5.58212e-20 -5.58212e-20
195000 7.10543e-15 -9.54792e-15 1.35447e-14 6.8703e-20 -9.23197e-20 1.30965e-19
196000 3.9968e-15 -1.33227e-15 1.28786e-14 3.86455e-20 -1.28818e-20 1.24524e-19
197000 1.77636e-15 5.66214e-15 -9.32587e-15 1.71758e-20 5.47477e-20 -9.01727e-20
198000 -2.44249e-15 4.44089e-15 5.32907e-15 -2.36167e-20 4.29394e-20 5.15273e-20
199000 -1.19904e-14 -4.44089e-15 1.13243e-14 -1.15936e-19 -4.29394e-20 1.09495e-19
200000 9.65894e-15 -1.9984e-15 1.09912e-14 9.33932e-20 -1.93227e-20 1.06275e-19
